,total_sqft,bath,price,price_per_sqft
7884,800.0,1.0,72.0,9000.0
7885,1215.0,2.0,68.0,5596.707818930041
7886,1230.0,6.0,250.0,20325.20325203252
7887,2273.0,4.0,192.0,8446.986361636604
7888,1255.0,2.0,52.76,4203.98406374502
7889,1020.0,2.0,49.0,4803.921568627451
7890,1225.0,2.0,82.0,6693.877551020408
7891,1120.0,2.0,60.0,5357.142857142857
7892,2400.0,5.0,625.0,26041.666666666668
7893,1225.0,2.0,69.0,5632.65306122449
7894,5200.0,5.0,242.0,4653.846153846154
7895,4000.0,4.0,700.0,17500.0
7896,1984.0,4.0,145.0,7308.467741935484
7897,2425.0,3.0,197.0,8123.711340206186
7898,1200.0,3.0,56.12,4676.666666666667
7899,1127.0,2.0,45.0,3992.9015084294588
7900,1655.0,3.0,97.0,5861.027190332326
7901,500.0,1.0,14.0,2800.0
7902,1200.0,3.0,68.38,5698.333333333333
7903,1000.0,2.0,43.0,4300.0
7904,1225.0,2.0,47.88,3908.5714285714284
7905,1350.0,2.0,45.0,3333.3333333333335
7906,600.0,5.0,95.0,15833.333333333334
7907,1175.0,2.0,49.0,4170.212765957447
7908,655.0,1.0,27.0,4122.137404580153
7909,1311.0,2.0,84.86,6472.921434019832
7910,600.0,4.0,90.0,15000.0
7911,1000.0,2.0,38.5,3850.0
7912,1196.0,2.0,96.0,8026.755852842809
7913,1050.0,2.0,59.0,5619.047619047619
7914,1275.0,2.0,52.0,4078.4313725490197
7915,927.0,2.0,50.0,5393.743257820927
7916,1520.0,2.0,61.0,4013.157894736842
7917,2400.0,5.0,395.0,16458.333333333332
7918,1333.0,2.0,104.0,7801.950487621905
7919,600.0,1.0,18.0,3000.0
7920,1326.0,2.0,34.8,2624.434389140271
7922,1370.0,2.0,125.0,9124.087591240876
7923,1100.0,2.0,85.0,7727.272727272727
7924,1650.0,3.0,100.0,6060.606060606061
7925,1917.0,3.0,132.0,6885.758998435055
7926,780.0,3.0,75.0,9615.384615384615
7927,950.0,2.0,58.11,6116.8421052631575
7928,1175.0,2.0,48.72,4146.382978723404
7929,1089.0,2.0,43.55,3999.0817263544536
7930,1804.0,3.0,175.0,9700.665188470066
7931,1257.0,2.0,68.5,5449.482895783612
7932,650.0,1.0,19.87,3056.923076923077
7933,1850.0,3.0,150.0,8108.108108108108
7934,2800.0,4.0,200.0,7142.857142857143
7935,945.0,2.0,40.0,4232.804232804233
7936,1161.0,2.0,63.85,5499.569336778639
7937,1630.0,3.0,51.35,3150.306748466258
7938,1310.0,2.0,60.0,4580.152671755725
7939,750.0,2.0,28.0,3733.3333333333335
7940,1200.0,3.0,67.77,5647.5
7941,1000.0,2.0,45.0,4500.0
7942,4000.0,4.0,225.0,5625.0
7943,1315.0,2.0,70.0,5323.19391634981
7944,1370.0,2.0,90.0,6569.343065693431
7945,1200.0,4.0,150.0,12500.0
7946,1465.0,3.0,90.0,6143.344709897611
7947,20000.0,3.0,175.0,875.0
7948,1128.0,2.0,64.0,5673.758865248227
7949,1250.0,2.0,70.0,5600.0
7950,1645.0,3.0,117.0,7112.462006079028
7951,1284.0,2.0,75.0,5841.121495327103
7952,2600.0,3.0,199.0,7653.846153846154
7953,1820.0,3.0,150.0,8241.758241758242
7954,1580.0,3.0,73.0,4620.2531645569625
7955,2650.0,3.0,125.0,4716.981132075472
7956,1215.0,2.0,68.0,5596.707818930041
7957,1075.0,2.0,40.0,3720.9302325581393
7958,1400.0,2.0,78.0,5571.428571428572
7959,1400.0,2.0,55.0,3928.5714285714284
7960,845.0,2.0,30.0,3550.2958579881656
7961,2600.0,4.0,40.0,1538.4615384615386
7963,800.0,2.0,85.0,10625.0
7964,1199.0,2.0,85.0,7089.241034195163
7965,1175.0,2.0,43.48,3700.425531914894
7966,2400.0,3.0,270.0,11250.0
7967,1767.0,3.0,109.0,6168.647425014148
7968,1800.0,3.0,90.0,5000.0
7969,1856.0,3.0,135.0,7273.706896551724
7970,1200.0,3.0,140.0,11666.666666666666
7971,1613.0,3.0,150.0,9299.442033477992
7972,6830.0,5.0,795.0,11639.824304538799
7973,1290.0,2.0,90.0,6976.7441860465115
7974,1375.0,2.0,78.0,5672.727272727273
7975,985.0,2.0,57.0,5786.802030456853
7976,1200.0,4.0,200.0,16666.666666666668
7977,1099.0,2.0,37.5,3412.1929026387625
7978,605.0,1.0,13.31,2200.0
7979,6000.0,12.0,150.0,2500.0
7980,3600.0,7.0,160.0,4444.444444444444
7981,1200.0,2.0,53.0,4416.666666666667
7982,1000.0,2.0,45.0,4500.0
7983,1159.0,2.0,38.0,3278.688524590164
7984,3692.0,5.0,340.0,9209.100758396533
7985,600.0,2.0,80.0,13333.333333333334
7986,2400.0,4.0,600.0,25000.0
7987,1540.0,2.0,78.0,5064.935064935065
7988,1503.0,2.0,93.0,6187.624750499002
7989,1850.0,4.0,120.0,6486.486486486487
7990,1580.0,3.0,60.0,3797.46835443038
7991,1190.0,2.0,39.25,3298.3193277310925
7992,1200.0,2.0,61.0,5083.333333333333
7993,1000.0,7.0,250.0,25000.0
7994,850.0,1.0,19.9,2341.176470588235
7995,2180.0,3.0,285.0,13073.394495412844
7996,2500.0,2.0,60.0,2400.0
7997,1200.0,3.0,56.12,4676.666666666667
7998,1500.0,2.0,52.0,3466.6666666666665
7999,1200.0,3.0,180.0,15000.0
8000,1880.0,3.0,120.0,6382.978723404255
8001,1150.0,2.0,45.0,3913.0434782608695
8002,4408.0,4.0,344.0,7803.992740471869
8003,924.0,2.0,35.11,3799.78354978355
8004,7800.0,6.0,385.0,4935.897435897436
8005,600.0,6.0,100.0,16666.666666666668
8006,750.0,4.0,95.0,12666.666666666666
8007,1962.0,3.0,175.0,8919.469928644241
8008,1200.0,4.0,240.0,20000.0
8009,1765.0,3.0,77.27,4377.903682719547
8010,1174.0,2.0,29.35,2500.0
8011,1894.0,3.0,115.0,6071.805702217529
8012,960.0,2.0,138.0,14375.0
8013,1760.0,3.0,142.0,8068.181818181818
8014,1768.0,3.0,95.0,5373.303167420814
8015,1790.0,3.0,97.0,5418.994413407821
8016,3500.0,5.0,800.0,22857.14285714286
8017,1200.0,2.0,45.0,3750.0
8018,2540.0,4.0,160.0,6299.212598425197
8019,1137.0,2.0,53.4,4696.5699208443275
8021,1200.0,6.0,115.0,9583.333333333334
8022,1568.0,2.0,100.0,6377.551020408163
8024,1308.0,2.0,60.0,4587.155963302752
8025,3060.0,4.0,350.0,11437.908496732027
8026,1200.0,2.0,41.0,3416.6666666666665
8027,800.0,1.0,32.0,4000.0
8028,530.0,1.0,13.5,2547.169811320755
8029,873.0,2.0,40.0,4581.901489117984
8030,3000.0,6.0,145.0,4833.333333333333
8031,1200.0,4.0,235.0,19583.333333333332
8032,958.0,2.0,33.53,3500.0
8033,2072.0,4.0,160.0,7722.007722007722
8034,2273.0,3.0,159.0,6995.160580730312
8035,600.0,3.0,90.0,15000.0
8036,760.0,1.0,50.0,6578.9473684210525
8037,1090.0,2.0,43.5,3990.8256880733943
8038,2072.0,4.0,155.0,7480.694980694981
8039,2666.0,3.0,230.0,8627.156789197299
8040,1550.0,2.0,89.0,5741.935483870968
8041,1251.0,2.0,50.0,3996.802557953637
8042,1070.0,2.0,53.0,4953.271028037383
8043,1200.0,2.0,45.0,3750.0
8044,1435.0,2.0,60.0,4181.184668989547
8045,1400.0,2.0,45.0,3214.285714285714
8046,2330.0,3.0,94.71,4064.8068669527897
8047,1200.0,2.0,60.0,5000.0
8048,1000.0,2.0,40.0,4000.0
8049,1655.0,2.0,62.89,3800.0
8050,3600.0,9.0,240.0,6666.666666666667
8051,600.0,1.0,35.0,5833.333333333333
8052,1175.0,2.0,50.0,4255.31914893617
8053,1155.0,2.0,40.43,3500.4329004329006
8054,1200.0,3.0,98.0,8166.666666666667
8055,1149.0,2.0,65.0,5657.093124456049
8057,3200.0,4.0,375.0,11718.75
8058,1010.0,2.0,55.0,5445.544554455446
8059,1718.0,3.0,119.0,6926.6589057043075
8060,650.0,1.0,20.0,3076.923076923077
8061,1330.0,2.0,77.0,5789.473684210527
8062,1200.0,2.0,68.0,5666.666666666667
8063,1693.0,3.0,89.0,5256.940342587123
8064,1249.0,2.0,165.0,13210.56845476381
8065,1800.0,4.0,125.0,6944.444444444444
8066,900.0,2.0,55.0,6111.111111111111
8067,1020.0,2.0,46.0,4509.803921568628
8068,1700.0,3.0,77.0,4529.411764705882
8069,661.0,1.0,40.0,6051.437216338881
8070,1280.0,2.0,60.16,4700.0
8071,1000.0,4.0,90.0,9000.0
8072,1170.0,2.0,48.0,4102.5641025641025
8073,933.0,2.0,58.0,6216.505894962486
8074,1150.0,2.0,44.0,3826.086956521739
8075,3633.0,6.0,550.0,15139.003578309937
8076,1380.0,3.0,130.0,9420.289855072464
8077,1050.0,2.0,64.8,6171.428571428572
8078,1080.0,2.0,37.8,3499.9999999999995
8079,1303.0,2.0,90.0,6907.137375287797
8080,1196.0,2.0,40.54,3389.632107023411
8081,2500.0,3.0,180.0,7200.0
8082,1200.0,4.0,95.0,7916.666666666667
8083,1250.0,3.0,41.0,3280.0
8084,1419.0,2.0,87.0,6131.0782241014795
8085,1200.0,2.0,49.0,4083.3333333333335
8086,1120.0,2.0,65.0,5803.571428571428
8088,1245.0,2.0,75.0,6024.096385542169
8089,3978.0,4.0,428.0,10759.175465057819
8090,1093.0,2.0,34.0,3110.704483074108
8091,1025.0,1.0,26.63,2598.048780487805
8092,1345.0,2.0,97.0,7211.8959107806695
8093,1500.0,2.0,45.0,3000.0
8094,1180.0,2.0,86.0,7288.135593220339
8095,1020.0,2.0,48.45,4750.0
8096,1800.0,3.0,85.0,4722.222222222223
8097,3621.0,4.0,511.0,14112.123722728527
8098,2008.0,3.0,170.0,8466.135458167331
8099,1240.0,2.0,39.85,3213.7096774193546
8100,1020.0,2.0,55.0,5392.156862745098
8101,2095.0,3.0,142.0,6778.042959427207
8102,1362.0,3.0,62.63,4598.384728340676
8103,694.0,1.0,30.84,4443.804034582133
8104,1404.0,2.0,70.0,4985.754985754986
8105,1192.0,2.0,47.0,3942.953020134228
8106,1850.0,12.0,300.0,16216.216216216217
8107,1050.0,1.0,35.0,3333.3333333333335
8108,1259.0,2.0,67.48,5359.809372517871
8109,1000.0,2.0,34.0,3400.0
8110,985.0,2.0,49.97,5073.096446700508
8111,850.0,1.0,60.0,7058.823529411765
8112,1650.0,2.0,50.0,3030.3030303030305
8113,2400.0,3.0,320.0,13333.333333333334
8114,1900.0,4.0,180.0,9473.684210526315
8115,1367.0,2.0,86.0,6291.148500365764
8116,1210.0,2.0,81.0,6694.214876033057
8117,1190.0,2.0,48.6,4084.0336134453783
8118,1175.0,2.0,42.0,3574.468085106383
8119,2800.0,4.0,400.0,14285.714285714286
8120,1140.0,2.0,40.0,3508.7719298245615
8121,1095.0,2.0,33.6,3068.4931506849316
8122,782.0,1.0,19.55,2500.0
8123,1435.0,2.0,80.0,5574.912891986062
8124,725.0,2.0,36.0,4965.517241379311
8125,1600.0,2.0,88.0,5500.0
8126,1200.0,5.0,160.0,13333.333333333334
8127,3205.0,4.0,300.0,9360.374414976599
8128,720.0,3.0,95.0,13194.444444444445
8129,1674.0,3.0,90.0,5376.344086021505
8130,860.0,4.0,125.0,14534.883720930233
8131,1243.0,2.0,46.0,3700.7240547063557
8132,1703.0,3.0,130.0,7633.587786259542
8133,1350.0,3.0,71.55,5300.0
8134,1145.0,2.0,41.21,3599.126637554585
8135,1216.0,2.0,75.0,6167.763157894737
8136,1100.0,3.0,60.0,5454.545454545455
8137,2425.0,5.0,201.0,8288.659793814433
8138,2700.0,4.0,175.0,6481.481481481482
8139,1196.0,2.0,40.54,3389.632107023411
8140,1600.0,3.0,90.0,5625.0
8141,1510.0,3.0,47.57,3150.3311258278145
8142,3033.0,4.0,326.0,10748.433893834488
8143,780.0,2.0,72.0,9230.76923076923
8144,1194.0,2.0,47.0,3936.348408710218
8145,1250.0,2.0,110.0,8800.0
8146,1480.0,4.0,169.0,11418.918918918918
8147,1250.0,4.0,100.0,8000.0
8148,1350.0,4.0,160.0,11851.851851851852
8149,620.0,2.0,48.0,7741.935483870968
8150,1630.0,3.0,60.65,3720.8588957055213
8151,1020.0,2.0,45.0,4411.764705882353
8152,1410.0,2.0,53.58,3800.0
8153,1181.7,2.0,100.0,8462.384700008462
8154,1200.0,8.0,270.0,22500.0
8155,1691.0,3.0,113.0,6682.436428149024
8156,1200.0,4.0,83.0,6916.666666666667
8157,1200.0,2.0,60.0,5000.0
8158,1050.0,2.0,50.0,4761.9047619047615
8159,1300.0,3.0,77.99,5999.230769230769
8160,1356.0,2.0,94.84,6994.100294985251
8161,1338.0,2.0,103.0,7698.056801195815
8162,500.0,1.0,20.0,4000.0
8163,1280.0,2.0,100.0,7812.5
8164,1531.0,3.0,51.77,3381.4500326583934
8165,11000.0,4.0,1600.0,14545.454545454546
8166,620.0,1.0,23.5,3790.3225806451615
8167,1605.0,2.0,65.0,4049.8442367601247
8168,1917.0,3.0,110.0,5738.132498695879
8169,1200.0,3.0,340.0,28333.333333333332
8170,2750.0,3.0,943.0,34290.90909090909
8171,1400.0,3.0,55.0,3928.5714285714284
8172,2625.0,3.0,175.0,6666.666666666667
8173,1100.0,2.0,55.0,5000.0
8174,2041.0,3.0,128.0,6271.435570798628
8175,2070.0,4.0,160.0,7729.468599033817
8176,1110.0,3.0,59.0,5315.315315315315
8177,1650.0,3.0,110.0,6666.666666666667
8178,3565.0,4.0,255.0,7152.875175315568
8179,1033.0,2.0,30.47,2949.6611810261375
8180,1142.0,2.0,65.0,5691.768826619965
8181,1500.0,2.0,75.0,5000.0
8182,1502.0,3.0,50.0,3328.894806924101
8183,1176.0,2.0,45.0,3826.530612244898
8184,1063.0,2.0,32.8,3085.6067732831602
8185,1100.0,2.0,60.0,5454.545454545455
8186,1044.0,2.0,85.0,8141.762452107279
8187,5400.0,3.0,700.0,12962.962962962964
8188,1216.0,2.0,60.0,4934.210526315789
8189,1425.0,3.0,55.0,3859.6491228070176
8190,1200.0,8.0,150.0,12500.0
8191,1345.0,2.0,108.0,8029.739776951673
8192,1248.0,2.0,130.0,10416.666666666666
8193,1830.0,4.0,325.0,17759.562841530056
8194,900.0,1.0,130.0,14444.444444444445
8195,3600.0,4.0,245.0,6805.555555555556
8196,1025.0,2.0,35.88,3500.4878048780492
8197,840.0,1.0,99.0,11785.714285714286
8198,3050.0,2.0,90.0,2950.8196721311474
8199,1424.0,2.0,75.0,5266.853932584269
8200,2500.0,3.0,268.0,10720.0
8201,1200.0,6.0,230.0,19166.666666666668
8202,1285.0,2.0,45.0,3501.9455252918287
8203,1450.0,2.0,55.99,3861.3793103448274
8204,1160.0,2.0,70.0,6034.482758620689
8205,2700.0,3.0,350.0,12962.962962962964
8206,2000.0,2.0,95.0,4750.0
8207,1125.0,2.0,47.65,4235.555555555556
8208,3900.0,4.0,175.0,4487.179487179487
8209,1133.0,2.0,38.37,3386.5842894969105
8210,1240.0,2.0,60.0,4838.709677419355
8211,1466.0,3.0,77.59,5292.633015006822
8212,3870.0,4.0,411.0,10620.15503875969
8213,1610.0,2.0,115.0,7142.857142857143
8214,1220.0,3.0,56.0,4590.163934426229
8215,1225.0,2.0,48.0,3918.3673469387754
8216,1300.0,2.0,54.0,4153.846153846154
8217,1996.0,4.0,123.0,6162.324649298597
8218,1320.0,2.0,55.0,4166.666666666667
8219,1800.0,3.0,240.0,13333.333333333334
8220,1835.0,3.0,175.0,9536.784741144415
8221,1435.0,3.0,90.0,6271.777003484321
8222,4097.0,3.0,400.0,9763.24139614352
8223,1601.0,3.0,70.0,4372.2673329169265
8224,1257.0,2.0,93.0,7398.568019093079
8225,3596.0,5.0,260.0,7230.255839822024
8226,1309.0,2.0,95.0,7257.448433919022
8227,1362.0,2.0,100.0,7342.143906020558
8228,1115.0,2.0,55.0,4932.735426008969
8229,1870.0,3.0,90.0,4812.834224598931
8230,1322.0,2.0,61.99,4689.10741301059
8231,1450.0,2.0,65.0,4482.758620689655
8232,1185.0,2.0,67.0,5654.008438818565
8233,1790.0,3.0,120.0,6703.91061452514
8234,3450.0,4.0,208.0,6028.985507246377
8235,1050.0,2.0,52.5,5000.0
8237,5400.0,4.0,750.0,13888.888888888889
8238,775.0,1.0,39.0,5032.258064516129
8239,1000.0,2.0,48.0,4800.0
8240,1183.0,2.0,77.25,6530.0084530853765
8241,1282.0,3.0,178.0,13884.555382215289
8242,425.0,1.0,15.0,3529.4117647058824
8243,820.0,2.0,30.0,3658.5365853658536
8244,2230.0,4.0,792.0,35515.695067264576
8245,1200.0,2.0,52.0,4333.333333333333
8246,1151.0,2.0,43.6,3788.010425716768
8247,1320.0,2.0,59.0,4469.69696969697
8248,1450.0,3.0,68.0,4689.6551724137935
8249,1270.0,2.0,50.79,3999.212598425197
8250,1847.0,3.0,123.0,6659.447753113156
8251,1020.0,2.0,49.87,4889.21568627451
8252,1650.0,3.0,95.0,5757.575757575758
8253,2380.0,4.0,242.0,10168.067226890757
8254,2400.0,2.0,78.0,3250.0
8255,1160.0,2.0,44.0,3793.103448275862
8256,2805.0,4.0,154.0,5490.196078431372
8257,1360.0,3.0,47.6,3500.0
8258,1089.0,2.0,49.0,4499.540863177227
8259,1115.0,2.0,60.0,5381.165919282511
8260,1215.0,2.0,45.0,3703.703703703704
8261,1194.0,2.0,51.0,4271.356783919598
8262,1536.0,3.0,104.0,6770.833333333333
8263,1255.0,2.0,55.5,4422.310756972111
8264,1571.0,3.0,83.0,5283.259070655633
8265,900.0,1.0,70.0,7777.777777777777
8266,1517.0,2.0,125.0,8239.947264337508
8267,664.0,1.0,35.4,5331.325301204819
8268,1230.0,2.0,58.0,4715.447154471544
8269,1340.0,2.0,72.0,5373.134328358209
8270,1175.0,2.0,29.38,2500.425531914894
8271,3569.0,4.0,600.0,16811.43177360605
8272,1240.0,2.0,43.1,3475.8064516129034
8274,1470.0,2.0,44.1,3000.0
8276,1680.0,3.0,117.0,6964.285714285715
8277,1000.0,2.0,35.0,3500.0
8278,1071.0,2.0,51.0,4761.9047619047615
8279,1512.0,3.0,80.0,5291.005291005291
8280,3435.0,2.0,341.0,9927.21979621543
8281,3144.0,3.0,455.0,14472.010178117049
8282,1190.0,2.0,60.0,5042.016806722689
8283,1550.0,2.0,80.0,5161.290322580645
8284,1283.0,2.0,63.22,4927.5136399064695
8285,1325.0,2.0,73.0,5509.433962264151
8286,1105.0,2.0,35.36,3200.0
8287,1600.0,3.0,74.5,4656.25
8288,400.0,2.0,35.0,8750.0
8290,1100.0,2.0,44.55,4050.0
8291,2099.0,3.0,147.0,7003.334921391139
8292,1365.0,2.0,72.0,5274.725274725275
8293,1485.0,3.0,132.0,8888.888888888889
8294,1250.0,2.0,55.0,4400.0
8295,1290.0,2.0,56.12,4350.387596899225
8296,1170.0,2.0,46.79,3999.1452991452993
8297,1328.0,2.0,91.06,6856.9277108433735
8298,1232.0,2.0,87.0,7061.688311688312
8299,1180.0,2.0,88.5,7500.0
8300,1350.0,3.0,66.0,4888.888888888889
8301,3602.0,4.0,280.0,7773.459189339256
8302,2400.0,4.0,145.0,6041.666666666667
8303,1020.0,2.0,32.0,3137.2549019607845
8304,1410.0,2.0,49.34,3499.290780141844
8305,2159.0,3.0,120.0,5558.12876331635
8307,1200.0,2.0,66.0,5500.0
8308,1255.0,2.0,57.5,4581.673306772908
8309,1074.0,2.0,42.79,3984.171322160149
8310,1200.0,3.0,72.0,6000.0
8311,1170.0,2.0,35.41,3026.495726495726
8313,1660.0,2.0,100.0,6024.096385542169
8314,900.0,6.0,95.0,10555.555555555555
8315,1850.0,3.0,175.0,9459.45945945946
8316,510.0,1.0,34.0,6666.666666666667
8317,1601.0,3.0,95.0,5933.791380387258
8318,952.0,2.0,42.0,4411.764705882353
8319,1166.0,2.0,65.0,5574.614065180103
8320,2700.0,2.0,260.0,9629.62962962963
8321,1900.0,3.0,97.0,5105.263157894737
8322,1350.0,2.0,175.0,12962.962962962964
8323,1520.0,2.0,96.0,6315.789473684211
8324,2100.0,6.0,100.0,4761.9047619047615
8325,1175.0,2.0,50.0,4255.31914893617
8326,1432.0,2.0,68.0,4748.6033519553075
8327,1005.0,2.0,39.77,3957.213930348259
8328,1309.0,2.0,80.0,6111.535523300229
8329,2251.0,4.0,370.0,16437.139049311416
8330,1050.0,2.0,77.0,7333.333333333333
8331,1100.0,3.0,53.0,4818.181818181818
8332,2400.0,3.0,310.0,12916.666666666666
8333,1565.0,2.0,56.34,3600.0
8334,940.0,2.0,56.0,5957.446808510638
8335,1015.0,2.0,40.1,3950.7389162561576
8336,2400.0,2.0,360.0,15000.0
8337,1652.0,3.0,110.0,6658.595641646489
8338,1100.0,2.0,52.0,4727.272727272727
8339,2340.0,4.0,145.0,6196.581196581196
8340,1084.0,2.0,179.0,16512.91512915129
8341,1200.0,1.0,81.0,6750.0
8342,1400.0,3.0,69.0,4928.571428571428
8343,2400.0,5.0,320.0,13333.333333333334
8344,1020.0,2.0,27.43,2689.2156862745096
8345,1267.0,2.0,90.33,7129.439621152328
8346,2439.0,4.0,185.0,7585.075850758508
8347,1645.0,3.0,95.0,5775.075987841945
8348,1100.0,2.0,75.0,6818.181818181818
8349,1320.0,2.0,38.12,2887.8787878787875
8350,1000.0,2.0,29.7,2970.0
8351,5000.0,5.0,550.0,11000.0
8352,2500.0,6.0,58.0,2320.0
8353,2480.0,2.0,160.0,6451.612903225807
8354,1086.0,2.0,44.5,4097.605893186003
8355,416.0,1.0,18.0,4326.923076923077
8356,1066.0,2.0,52.23,4899.624765478424
8357,1730.0,3.0,93.0,5375.722543352601
8358,1205.0,2.0,63.86,5299.585062240664
8359,2500.0,5.0,175.0,7000.0
8360,960.0,2.0,55.0,5729.166666666667
8361,1510.0,3.0,83.05,5500.0
8362,1600.0,4.0,90.0,5625.0
8363,2300.0,3.0,142.0,6173.913043478261
8364,1000.0,2.0,63.0,6300.0
8365,1160.0,2.0,46.39,3999.137931034483
8366,1553.0,2.0,58.23,3749.5170637475853
8367,3436.0,5.0,345.0,10040.745052386495
8368,1134.0,2.0,45.0,3968.253968253968
8369,600.0,4.0,80.0,13333.333333333334
8370,2400.0,3.0,80.0,3333.3333333333335
8371,2400.0,4.0,143.0,5958.333333333333
8372,1350.0,2.0,65.0,4814.814814814815
8373,1032.0,2.0,42.0,4069.767441860465
8374,1998.0,3.0,117.0,5855.855855855856
8375,1225.0,2.0,48.0,3918.3673469387754
8376,1262.0,2.0,67.0,5309.033280507131
8377,1842.0,3.0,115.0,6243.213897937025
8378,1300.0,2.0,60.0,4615.384615384615
8379,1070.0,2.0,38.6,3607.4766355140187
8380,950.0,2.0,33.0,3473.684210526316
8381,1012.0,2.0,53.58,5294.466403162055
8382,1000.0,2.0,70.0,7000.0
8383,1394.0,2.0,56.0,4017.2166427546626
8384,1450.0,2.0,85.0,5862.068965517241
8385,527.0,1.0,35.0,6641.366223908918
8386,1693.0,3.0,125.0,7383.343177790904
8387,3122.0,6.0,235.0,7527.226137091608
8388,1000.0,2.0,46.0,4600.0
8389,952.0,2.0,49.0,5147.058823529412
8390,2050.0,4.0,270.0,13170.731707317073
8391,1200.0,1.0,14.0,1166.6666666666667
8392,1410.0,2.0,64.0,4539.007092198582
8393,1400.0,2.0,108.0,7714.285714285715
8394,3056.0,5.0,100.0,3272.251308900524
8395,1826.0,3.0,125.0,6845.564074479737
8396,1689.0,3.0,103.0,6098.283007696862
8397,1075.0,2.0,31.0,2883.720930232558
8398,2500.0,4.0,1400.0,56000.0
8399,960.0,2.0,48.0,5000.0
8400,808.0,2.0,40.0,4950.495049504951
8401,907.0,2.0,38.5,4244.7629547960305
8402,1300.0,2.0,55.0,4230.7692307692305
8403,1804.0,3.0,150.0,8314.855875831485
8404,1350.0,3.0,81.0,6000.0
8405,1836.0,3.0,125.0,6808.278867102396
8406,826.0,2.0,36.0,4358.353510895884
8407,1200.0,2.0,68.0,5666.666666666667
8408,3000.0,3.0,300.0,10000.0
8409,2400.0,4.0,405.0,16875.0
8410,1460.0,2.0,80.0,5479.45205479452
8411,1200.0,4.0,140.0,11666.666666666666
8412,965.0,2.0,56.0,5803.108808290155
8413,2000.0,4.0,95.0,4750.0
8414,1395.0,2.0,70.0,5017.921146953405
8415,1660.0,3.0,116.0,6987.951807228916
8416,935.0,2.0,35.0,3743.3155080213905
8417,1180.0,2.0,39.0,3305.084745762712
8418,1090.0,2.0,31.48,2888.0733944954127
8419,1204.0,2.0,82.0,6810.631229235881
8420,2072.0,4.0,153.0,7384.169884169884
8421,1056.0,2.0,65.0,6155.30303030303
8422,985.0,2.0,62.0,6294.416243654822
8423,1315.0,2.0,49.0,3726.235741444867
8424,734.0,2.0,22.0,2997.275204359673
8425,2900.0,4.0,200.0,6896.551724137931
8426,2317.0,4.0,140.0,6042.296072507553
8427,600.0,1.0,45.0,7500.0
8428,2200.0,3.0,115.0,5227.272727272727
8429,656.0,2.0,25.0,3810.9756097560976
8430,400.0,1.0,11.5,2875.0
8431,666.0,1.0,36.8,5525.525525525525
8432,3293.0,5.0,425.0,12906.16459155785
8433,1174.0,2.0,47.0,4003.4071550255535
8434,1153.0,2.0,56.7,4917.606244579359
8435,1000.0,4.0,90.0,9000.0
8436,2400.0,5.0,85.0,3541.6666666666665
8437,957.0,2.0,47.0,4911.180773249739
8438,910.0,2.0,160.0,17582.417582417584
8439,1060.0,2.0,50.0,4716.981132075472
8440,1000.0,2.0,50.0,5000.0
8441,1843.0,3.0,88.0,4774.823657080847
8442,1150.0,2.0,40.25,3500.0
8443,1230.0,2.0,31.37,2550.4065040650407
8444,3197.0,5.0,335.0,10478.573662808883
8445,1703.0,3.0,130.0,7633.587786259542
8446,1125.0,2.0,41.5,3688.8888888888887
8447,1516.0,3.0,65.0,4287.598944591029
8448,1130.0,2.0,56.0,4955.7522123893805
8449,3596.0,5.0,279.0,7758.620689655172
8450,1512.0,3.0,103.0,6812.169312169312
8451,1491.0,3.0,88.0,5902.079141515761
8452,1250.0,2.0,95.0,7600.0
8453,1650.0,3.0,90.75,5500.0
8454,1140.0,2.0,48.7,4271.929824561404
8455,1200.0,4.0,110.0,9166.666666666666
8456,1881.0,3.0,95.0,5050.50505050505
8457,1100.0,3.0,56.57,5142.727272727273
8458,2666.0,4.0,200.0,7501.875468867217
8459,1500.0,2.0,50.0,3333.3333333333335
8460,1217.0,2.0,164.0,13475.760065735414
8461,1197.0,2.0,50.0,4177.109440267335
8462,2400.0,4.0,170.0,7083.333333333333
8463,1345.0,3.0,60.0,4460.966542750929
8464,1200.0,4.0,100.0,8333.333333333334
8465,3230.0,5.0,165.0,5108.359133126935
